,DIST_CODE,SCHL_CODE,SCHNAME,latitude,longitude
941,48078,4450,Faxon Elementary ,39.0681119,-94.56722879682022
942,48078,4350,Foreign Language Academy ,39.06420714285714,-94.58340993877552
943,48078,4460,Garfield Elementary ,39.0975275,-94.551476
944,48078,5020,George Melcher Elementary ,39.05342205276009,-94.52739930492801
945,48078,4500,Gladstone Elementary ,,
946,48078,4270,Hale Cook Elementary ,38.995521499999995,-94.59668128999232
947,48078,5450,Holliday Montessori ,38.99523826170686,-94.5382699046172
948,48078,4700,James Elementary ,39.114397499999995,-94.51326026695006
949,48078,4580,John T. Hartman Elementary ,39.1615356,-94.42897
950,48078,3050,Lincoln College Academy Middle ,39.08464396969697,-94.5589098080808
951,48078,1220,Lincoln College Prep. ,39.0868439,-94.56051542065649
952,48078,4880,Longfellow Elementary ,38.9533131,-94.5288412
953,48078,4750,M. L. King  Elementary ,39.0396277752809,-94.56387941573034
954,48078,1100,Manual Career & Tech. Center ,39.0955874,-94.5781896
955,48078,1340,Northeast High ,,
956,48078,3100,Northeast Middle School ,39.10549802040816,-94.52471740816326
957,48078,1400,Paseo Acad. Of Performing Arts ,39.04012712893088,-94.56683817484868
958,48078,5660,Phillis Wheatley Elementary ,39.082276,-94.5474725
959,48078,5240,Pitcher Elementary ,39.0544195,-94.4750059
960,48078,5630,Primitivo Garcia Elementary ,39.09392855,-94.59585760748534
961,48078,4330,Rogers Elementary ,39.083114,-94.511176
962,48078,1670,Southeast High School ,39.00782358585859,-94.54591495959596
963,48078,1025,Success Academy ,39.09375885,-94.56834195170165
964,48078,4310,Trailwoods Elementary ,39.090134913907285,-94.50948257615894
965,48078,5580,Troost Elementary ,39.019429,-94.5591224
966,48078,5200,Wendell Phillips Elementary ,39.08243885,-94.55277845098277
967,48078,5700,Whittier Elementary ,39.100653,-94.54105802040817
968,48929,3945,Kansas City Girls Prep Academy ,39.090727,-94.524
969,48912,6930,Kc International-Wallace ,39.10878675,-94.48325859375
970,24086,5020,Dogwood Elem. ,39.3778572,-94.38150848141893
971,24086,4060,Hawthorne Elem. ,39.3548206393085,-94.36063928629731
972,24086,7500,Kearney Early Education Center ,,
973,24086,4040,Kearney Elem. ,39.364628326530614,-94.36089997959184
974,24086,1050,Kearney High ,39.3506299,-94.35139604016416
975,24086,2050,Kearney Jr. High ,,
976,24086,3000,Kearney Middle ,39.3691641,-94.36001327984731
977,24086,5040,Lens ,39.34787025,-94.35007928552928
978,24086,4080,Southview Elem. ,39.350432299999994,-94.34755653732404
979,100064,4020,Kelso Elem. ,38.484769,-93.134899
980,35102,1010,Diagnostic Center ,36.238715224489795,-90.06706418367347
981,35102,7500,Early Childhood Center ,36.251342,-90.036018
982,35102,4040,H. Byron Masterson Elem. ,36.251342,-90.036018
983,35102,1100,Kennett Career & Tech. Center ,36.238883213114754,-90.07162085245902
984,35102,1050,Kennett High ,36.238883213114754,-90.07162085245902
985,35102,3000,Kennett Middle ,36.240856,-90.055566
986,35102,4080,South Elem. ,36.228966142857146,-90.05543142857142
987,21150,4020,Keytesville Elem. ,,
988,21150,1050,Keytesville High ,,
989,38044,4020,King City Elem. ,,
990,38044,1050,King City High ,,
991,13062,4020,Kingston Elem. ,,
992,110014,4040,Kingston Elem. ,,
993,110014,1050,Kingston High ,,
994,110014,3000,Kingston Middle ,,
995,110014,4020,Kingston Primary ,,
996,51150,4020,Kingsville Elem. ,38.740999,-94.071
997,51150,1050,Kingsville High ,38.740999,-94.071
998,115914,6970,Kipp Inspire Academy ,38.641160285714285,-90.20829969387755
999,115914,1905,Kipp St. Louis High ,38.63594588730945,-90.21274070423019
1000,115914,6973,Kipp Triumph Academy ,38.659928755102044,-90.27985046938775
1001,115914,6971,Kipp Victory Academy ,38.659928755102044,-90.27985046938775
1002,115914,6972,Kipp Wisdom Academy ,38.6047583,-90.22569341431654
1003,115914,6974,Kipp Wonder Academy ,38.585457,-90.220622
1004,48918,3920,Kipp Endeavor Academy ,,
1005,48918,1050,Kipp Kc Legacy High School ,39.09086683838384,-94.55121012121212
1006,106006,4020,Kirbyville Elem. ,36.6230814629089,-93.16517678037265
1007,106006,3000,Kirbyville Middle ,36.6293651,-93.135795
1008,1091,1100,Kirksville Area Tech. Center ,,
1009,1091,4030,Kirksville Primary ,40.182601,-92.56339485714285
1010,1091,1050,Kirksville Sr. High ,,
1011,1091,4050,Ray Miller Elem. ,40.18972537235637,-92.5613930713578
1012,1091,3000,William Matthew Middle School ,,
1013,96092,6000,F. P. Tillman Elem. ,38.5956631,-90.4021856
1014,96092,5060,George R. Robinson Elem. ,38.5699596,-90.4256566
1015,96092,7500,Kirkwood Early Child. Center ,,
1016,96092,1050,Kirkwood Sr. High ,38.5916682,-90.42336818940109
1017,96092,3000,Nipher Middle ,38.571887,-90.4058503
1018,96092,5020,North Glendale Elem. ,,
1019,96092,3025,North Kirkwood Middle ,38.600374099999996,-90.41895902195435
1020,96092,5000,W. W. Keysor Elem. ,38.591777300000004,-90.41702237491634
1021,96092,6020,Westchester Elem. ,,
1022,51155,4020,Knob Noster Elem. ,38.76409210204082,-93.56028351020407
1023,51155,1050,Knob Noster High ,,
1024,51155,3000,Knob Noster Middle ,38.76398618367347,-93.55803169387755
1025,51155,4040,Whiteman A.F.B. Elem. ,,
1026,52096,4020,Knox Co. Elem. ,,
1027,52096,1050,Knox Co. High ,,
1028,80118,4020,La Monte Elem. ,38.77297525365077,-93.41930298688014
1029,80118,1050,La Monte High ,,
1030,61154,4020,La Plata Elem. ,,
1031,61154,1050,La Plata High ,,
1032,115928,3910,La Salle Charter School ,38.797520256494074,-90.32342839448006
1033,53114,4020,Joel E. Barber Elem. ,,
1034,53111,1050,Conway High Schools ,37.50268149355914,-92.83104135423548
1035,53111,4020,Ezard Elem. ,37.498844772133474,-92.83335018577955
1036,96106,4040,Conway Elem. ,38.641359,-90.394181
1037,96106,7500,Ladue Early Childhood Center ,38.6549902,-90.4045355
1038,96106,4030,Ladue Fifth Grade Center ,38.6549902,-90.4045355
1039,96106,1050,Ladue Horton Watkins High ,38.63929895,-90.39738985788262
1040,96106,3000,Ladue Middle ,38.640846100000005,-90.38610073240856
1041,96106,5040,Old Bonhomme Elem. ,,
1042,96106,5020,Reed Elem. ,38.6497743,-90.3806725
1043,96106,5080,Spoede Elem. ,38.6630237,-90.41695561630581
1044,54039,4020,Grandview Elem. ,39.064410816326536,-93.72610204081633
1045,54039,1050,Lafayette Co. High ,39.06443946938776,-93.72810975510204
1046,54039,3000,Lafayette Co. Middle ,39.06443946938776,-93.72810975510204
1047,115924,6993,Lafayette Preparatory Academy ,38.6136057,-90.21360170699676
1048,93123,4020,Lakeland Elem. ,,
1049,93123,1050,Lakeland High ,,
1050,6104,4040,East Elem. ,,
1051,6104,1100,Lamar Career&Technical Center ,,
1052,6104,4020,Lamar Elem. ,,
1053,6104,1050,Lamar High ,,
1054,6104,3000,Lamar Middle ,,
1055,6104,1010,Lockwood Specl. Educ. Coop. ,37.38870692857143,-93.95087014285714
1056,85045,4020,Laquey R-V Elem. ,,
1057,85045,1050,Laquey R-V High ,,
1058,40104,4020,Laredo Elem. ,38.81742682996145,-94.45047820196933
1059,25002,4020,Lathrop Elem. ,39.541850100000005,-94.33062708526714
1060,25002,1050,Lathrop High ,,
1061,25002,3000,Lathrop Middle ,39.54492185,-94.32975622571854
1062,89080,1050,Lawson High ,39.44303065,-94.20014935
1063,89080,3000,Lawson Middle ,39.4428314,-94.1986037
1064,89080,4040,Southwest Elem. ,39.43399012244898,-94.20868797959184
1065,53113,4080,Boswell Elem. ,37.6832346,-92.6392864
1066,53113,1020,Hillcrest Education Center ,37.682026179850574,-92.67698255276993
1067,53113,4020,Joe D. Esther Elem. ,,
1068,53113,2050,Lebanon Middle School ,,
1069,53113,1050,Lebanon Sr. High ,37.69143894067796,-92.67846260169492
1070,53113,1100,Lebanon Tech. & Career Center ,37.69143843220339,-92.67831633050847
1071,53113,4060,Maplecrest Elem. ,37.67259769230769,-92.65838507692307
1072,48910,6920,Lee A. Tolbert Com. Academy ,,
1073,48071,3000,Bernard C. Campbell Middle ,,
1074,48071,4030,Cedar Creek Elem. ,,
1075,48071,7500,Great Beginnings Early Ed Center ,,
1076,48071,4020,Greenwood Elem. ,,
1077,48071,5080,Hawthorn Hill Elem. ,,
1078,48071,4040,Hazel Grove Elem. ,,
1079,48071,5060,Highland Park Elem. ,,
1080,48071,1015,Hilltop School ,,
1081,48071,4060,Lee's Summit Elem. ,,
1082,48071,1070,Lee's Summit North High ,,
1083,48071,1050,Lee's Summit Sr. High ,,
1084,48071,1085,Lee's Summit West High ,,
1085,48071,4070,Longview Farm Elem. ,,
1086,48071,4080,Mason Elem. ,38.9460311,-94.3450542
1087,48071,4090,Meadow Lane Elem. ,,
1088,48071,1030,Miller Park Center ,,
1089,48071,5010,Pleasant Lea Elem. ,,
1090,48071,3080,Pleasant Lea Middle ,,
1091,48071,5030,Prairie View Elem. ,,
1092,48071,5025,Richardson Elem. ,,
1093,48071,3050,Summit Lakes Middle ,,
1094,48071,6010,Summit Pointe Elem. ,38.854148815275195,-94.43700490374029
1095,48071,5045,Sunset Valley Elem. ,,
1096,48071,5035,Trailridge Elem. ,,
1097,48071,5040,Underwood Elem. ,,
1098,48071,5020,Westview Elem. ,38.917747,-94.394632
1099,48071,6000,Woodland Elem. ,,
1100,42118,4020,Leesville Elem. ,,
1101,51156,4020,Leeton Elem. ,,
1102,51156,1050,Leeton High ,,
1103,51156,3000,Leeton Middle ,,
1104,9078,4020,Leopold Elem. ,37.24317,-89.929386
1105,9078,1050,Leopold High ,37.24317,-89.929386
1106,90078,1030,Alternative School ,,
1107,90078,4020,Lesterville Elementary ,,
1108,90078,1050,Lesterville High School ,,
1109,56017,4070,Highland Elem. ,,
1110,56017,1050,Highland Jr.-Sr. High ,,
1111,54045,4040,Leslie Bell Elem. ,39.182278,-93.871398
1112,54045,1100,Lex La-Ray Technical Center ,39.1736529,-93.86550119469143
1113,54045,1050,Lexington High ,39.1741207,-93.86768658071364
1114,54045,3000,Lexington Middle ,39.173837000000006,-93.864099425
1115,6101,4020,Liberal Elem. ,37.55927785,-94.51536259835171
1116,6101,1050,Liberal High ,,
1117,6101,3000,Liberal Middle ,,
1118,24090,4020,Alexander Doniphan Elem. ,39.227608450000005,-94.45355500846148
1119,24090,3080,Discovery Middle School ,39.226907749999995,-94.46422972349512
1120,24090,7500,Early Child. Education Center ,,
1121,24090,4220,Epic Elementary ,39.2392045,-94.45206616571525
1122,24090,4040,Franklin Elem. ,39.765031,-81.107778
1123,24090,3090,Heritage Middle School ,39.246113,-94.42871
1124,24090,1015,Juvenile Justice Center ,39.2392045,-94.45206616571525
1125,24090,4200,Kellybrook Elem School ,39.28695185,-94.49103643382148
1126,24090,4060,Lewis and Clark Elem. ,39.2637377,-94.44430278973365
1127,24090,1020,Liberty Academy ,39.24368317647059,-94.44737597058823
1128,24090,1050,Liberty High ,,
1129,24090,3050,Liberty Middle School ,39.264287520338435,-94.43725185119183
1130,24090,1070,Liberty North High School ,,
1131,24090,4160,Liberty Oaks Elem. ,39.24066075,-94.47566695889027
1132,24090,4120,Lillian Schumacher Elem. ,39.2406678,-94.40394257334519
1133,24090,4080,Manor Hill Elem. ,39.2369403,-94.4254625
1134,24090,4100,Ridgeview Elem. ,39.240297999999996,-94.43200872395226
1135,24090,4140,Shoal Creek Elem. ,,
1136,24090,3070,South Valley Middle ,39.22407905,-94.46343606169845
1137,24090,4180,Warren Hills Elem. ,39.270791149999994,-94.43942018456198
1138,107154,4020,Licking Elem. ,37.49029823529411,-91.86062652941176
1139,107154,1050,Licking High ,37.49029823529411,-91.86062652941176
1140,115902,3910,Lift For Life Academy ,,
1141,115902,6905,Lift For Life Academy Elem. ,38.553232,-90.4806121
1142,115902,1935,Lift For Life Academy High School ,,
1143,8106,4020,Lincoln Elem. ,,
1144,8106,1050,Lincoln High ,,
1145,96093,5070,Concord Elem. School ,38.522141,-90.3712716
1146,96093,4040,Crestwood Elem. ,38.56370441136875,-90.38420037458198
1147,96093,4060,Dressel Elementary School ,38.529519,-90.347547
1148,96093,7500,Early Childhood Ed Center West ,38.547035938497125,-90.39742638124348
1149,96093,5020,Kennerly Elem. ,38.5108579,-90.3777406
1150,96093,1050,Lindbergh Sr. High ,,
1151,96093,5040,Long Elem. ,38.545857,-90.379996
1152,96093,3070,Robert H. Sperreng Middle ,38.5174145,-90.3671948
1153,96093,5060,Sappington Elem. ,38.5322917,-90.3856835
1154,96093,3080,Truman Middle School ,38.5452156,-90.3978775
1155,58106,4020,Linn Co. Elem. ,,
1156,58106,1050,Linn Co. High ,,
1157,59114,4020,Livingston Co. Elem. ,39.9192274,-93.48109226846125
1158,29001,4020,Lockwood Elem. ,37.388991000000004,-93.95210264285714
1159,29001,1050,Lockwood High ,37.389989,-93.957715
1160,29001,3000,Lockwood Middle School ,,
1161,39139,4030,Logan-Rogersville Elementary ,37.14492606122449,-93.13872397959184
1162,39139,1050,Logan-Rogersville High ,,
1163,39139,3050,Logan-Rogersville Middle ,,
1164,39139,4020,Logan-Rogersville Primary ,37.10736141141451,-93.08083760759372
1165,39139,4040,Logan-Rogersville Upper Elem. ,37.11283463265306,-93.05689002040816
1166,48075,4020,Lone Jack Elem. ,38.87958,-94.171556
1167,48075,1050,Lone Jack High ,38.866061382550335,-94.17339139597316
1168,36133,4020,Lonedell Elem. ,38.3028422,-90.8313679
1169,82108,4040,Louisiana Elem. ,39.438326,-91.068274
1170,82108,1050,Louisiana High ,,
1171,82108,3000,Louisiana Middle ,,
1172,77104,4020,Lutie Elem. ,,
1173,77104,1050,Lutie High ,,
1174,15004,4020,Macks Creek Elem. ,,
1175,15004,1050,Macks Creek High ,,
1176,61156,1020,Family Literacy Center ,39.718919,-92.469261
1177,61156,1100,Macon Area Cte Center ,39.745648725542026,-92.46539653448859
1178,61156,4020,Macon Elementary ,39.745648725542026,-92.46539653448859
1179,61156,3000,Macon Middle School ,39.745648725542026,-92.46539653448859
1180,61156,1050,Macon Senior High ,39.745648725542026,-92.46539653448859
1181,61158,4020,Macon Co. Elem. ,,
1182,61158,1050,Macon Co. High ,,
1183,69108,4020,Madison Elem. ,39.471160081632654,-92.21478734693878
1184,69108,1050,Madison High ,39.471160081632654,-92.21478734693878
1185,35092,1050,Malden High ,36.56743642857143,-89.97312847619048
1186,35092,4020,Malden Lower Elem. ,36.56743642857143,-89.97312847619048
1187,97119,4020,Malta Bend Elementary School,39.190624,-93.36313
1188,97119,1050,Malta Bend High School,39.190624,-93.36313
1189,114116,4020,Manes R-V School District,,
1190,114115,1050,Mansfield High ,37.111295,-92.585637
1191,114115,2050,Mansfield Jr. High ,37.111295,-92.585637
1192,114115,4020,Wilder Elem. ,37.111295,-92.585637
1193,96107,1050,Maplewood-Richmond Hgts. High ,38.614841,-90.325656
1194,96107,4080,Mrh Early Childhood Center ,38.61051903759362,-90.32764107727246
1195,96107,4040,Mrh Elementary ,38.62249716693202,-90.3134776625637
1196,96107,3000,Mrh Middle ,38.614841,-90.325656
1197,58109,1050,Marceline High ,,
1198,58109,3050,Marceline Middle ,,
1199,58109,4020,Walt Disney Elem. ,39.71242759496915,-92.94230019820776
1200,63066,4020,Vienna Elem. ,,
1201,63066,1050,Vienna High ,,
1202,63066,3000,Vienna Middle ,,
1203,63067,4020,Belle Elem. ,,
1204,63067,1050,Belle High ,,
1205,63067,3000,Maries Co. Middle ,,
1206,84005,4020,Marion C. Early Elem. ,47.8910188,-55.7611615
1207,84005,1050,Marion C. Early High ,47.8910188,-55.7611615
1208,84005,3000,Marion C. Early Junior High ,47.8910188,-55.7611615
1209,64072,4020,Marion Co. Elem. ,39.842678500000005,-91.74116862446044
1210,64072,1050,Marion Co. High ,39.842678500000005,-91.74116862446044
1211,55106,4020,Marionville Elem ,36.999392,-93.634026
1212,55106,1050,Marionville High ,,
1213,55106,3000,Marionville Middle ,36.999458,-93.63231
1214,106008,4020,Mark Twain Elem. ,,
1215,62070,4020,Marquand Elem. ,37.429482974929414,-90.16700567743501
1216,62070,1050,Marquand-Zion High ,37.429482974929414,-90.16700567743501
1217,97129,4020,Benton Elem. ,39.11711768871332,-93.20095648646421
1218,97129,3000,Bueker Middle ,39.12589262842114,-93.19471914837385
1219,97129,4060,Eastwood Elem. ,,
1220,97129,1050,Marshall Sr. High ,,
1221,97129,1100,Saline Co. Career Center ,39.1150569,-93.21111248854317
1222,97129,5000,Southeast Elem. ,39.11216947510083,-93.19384173787951
1223,97129,4040,Spainhower Primary School ,,
1224,112102,4040,Daniel Webster Elem. ,37.345743255488095,-92.898647
1225,112102,4020,Edwin P. Hubble Elem. ,37.344583,-92.898704
1226,112102,1050,Marshfield High ,37.338838,-92.864256
1227,112102,2050,Marshfield Jr. High ,37.346078,-92.898641
1228,112102,4060,Shook Elem. ,37.338838,-92.864256
1229,74201,4040,Early Childhood Center ,,
1230,74201,4020,Eugene Field Elem. ,,
1231,74201,1050,Maryville High ,40.33105934704506,-94.883344
1232,74201,3000,Maryville Middle ,,
1233,74201,1100,Northwest Technical School ,40.33111542931545,-94.883344
1234,32055,4060,Maysville Elem. ,39.889622,-94.37303
1235,32055,1050,Maysville Jr.-Sr. High ,39.889622,-94.37303
1236,60077,4020,Anderson Elem. ,36.64673475,-94.43988154454729
1237,60077,3000,Anderson Middle ,,
1238,60077,1050,McDonald County High ,,
1239,60077,4040,Noel Elem. ,36.53952155,-94.48496393591199
1240,60077,4050,Noel Primary ,,
1241,60077,4060,Pineville Elem. ,36.5970768,-94.3874408
1242,60077,4070,Pineville Primary ,,
1243,60077,4080,Rocky Comfort Elem. ,,
1244,60077,5000,Southwest City Elem. ,36.516407,-94.61656735555556
1245,60077,5020,White Rock Elem. ,,
1246,9077,4020,Meadow Heights Elem. ,,
1247,9077,1050,Meadow Heights High ,,
1248,9077,3000,Meadow Heights Middle School ,,
1249,58108,4020,Meadville Elem. ,39.788255,-93.300758
1250,58108,1050,Meadville High ,39.788255,-93.300758
1251,96094,4020,Beasley Elem. ,38.49591945,-90.28746769587667
1252,96094,3060,Bernard Middle ,38.49540535,-90.32638204330031
1253,96094,4060,Bierbaum Elem. ,38.53125092673922,-90.31121134753668
1254,96094,4070,Blades Elem. ,38.4826318,-90.3327095
1255,96094,4080,Forder Elem. ,38.5248349,-90.28729955781534
1256,96094,4090,Hagemann Elem. ,,
1257,96094,7500,John Cary Early Childhood Center ,38.49706063265306,-90.28649310204082
1258,96094,3000,Margaret Buerkle Middle ,38.5035896,-90.30674026365841
1259,96094,1050,Mehlville High School ,38.512793349999995,-90.31338474447554
1260,96094,5080,Mosaic Elementary ,38.516237,-90.315231
1261,96094,5000,Oakville Elem. ,38.4784793,-90.3207218
1262,96094,3020,Oakville Middle ,38.4597518,-90.3034045
1263,96094,1075,Oakville Sr. High ,38.4722992,-90.3213668
1264,96094,5020,Point Elem. ,38.4401495,-90.3212553
1265,96094,5040,Rogers Elem. ,38.4198284,-90.3367226
1266,96094,5060,Trautwein Elem. ,38.494121,-90.3681072
1267,96094,3040,Washington Middle ,38.4918503,-90.3710836
1268,96094,5100,Wohlwend Elem. ,38.4592231,-90.3044367
1269,36126,4020,Coleman Elem. ,,
1270,36126,7540,Doris Hoffman Early Learning C ,,
1271,36126,4030,Nike Elem. ,,
1272,36126,1050,Pacific High ,38.48512135,-90.78113679371286
1273,36126,3000,Pacific Intermediate ,38.4825412244898,-90.75349628571428
1274,36126,3020,Riverbend School ,38.466727750000004,-90.76836694265415
1275,36126,4060,Robertsville Elem. ,38.4124054,-90.81391269864599
1276,36126,4080,Truman Elem. ,38.481724,-90.78103901533527
1277,36126,4040,Zitzman Elem. ,38.481427100000005,-90.75371049378973
1278,4110,1100,Davis H. Hart Career Center ,39.17925763265306,-91.89007783673469
1279,4110,4020,Eugene Field Elem. ,,
1280,4110,4060,Hawthorne Elem. ,,
1281,4110,4080,Mcmillan Early Learning Center ,39.174509,-91.869375
1282,4110,1050,Mexico High ,39.177160367346936,-91.89007551020408
1283,4110,2050,Mexico Middle ,,
1284,7121,4020,Miami Elem. ,,
1285,7121,1050,Miami High ,,
1286,97116,4020,Miami Elem. ,,
1287,11078,4020,Mid-Buchanan Elem. ,,
1288,11078,1050,Mid-Buchanan Sr. High ,,
1289,69104,4020,Middle Grove Elem. ,37.521722,-90.404614
1290,19151,4020,Midway Elem. ,,
1291,19151,1050,Midway High ,,
1292,105124,4020,Milan Elem. ,40.20015393877551,-93.12548787755102
1293,105124,1050,Milan High ,40.20015393877551,-93.12548787755102
1294,66103,4020,Miller Co. Elem. ,38.3031951,-92.5607639
1295,66103,1050,Tuscumbia High ,38.3031951,-92.5607639
1296,55104,4020,Central Elem. ,,
1297,55104,1050,Miller High ,37.220299734693874,-93.84308389795919
1298,13060,4020,Mirabile Elem. ,,
1299,24091,4020,Missouri City Elem. ,,
1300,201201,9040,Autumn Hill School ,38.44898285,-91.02434297300846
1301,201201,9023,B W Robinson School ,37.932444,-91.77287960980628
1302,201201,9012,B W Sheperd School ,39.0766261,-94.56781319030614
1303,201201,9007,Boonslick School ,,
1304,201201,9010,Bootheel School ,36.455031,-89.96467
1305,201201,9045,Briarwood School ,,
1306,201201,9066,Cedar Ridge School ,37.848034,-94.371104
1307,201201,9024,Citadel School ,37.933823,-90.79177
1308,201201,9048,College View School ,37.101404,-94.466959
1309,201201,9027,Crowley Ridge School ,36.804930125,-89.97332919642857
1310,201201,9060,Current River School ,36.62700707508577,-90.81967703255027
1311,201201,9075,Dale M Thompson/Trails West S ,38.9382289,-94.5446912
1312,201201,9008,Delmar A Cobble School ,38.975894396143275,-92.33851976264555
1313,201201,9055,Dogwood Hills School ,,
1314,201201,9021,E W Thompson School ,38.700764575757574,-93.26526512121212
1315,201201,9070,Gateway/Hubert Wheeler School ,,
1316,201201,9001,Greene Valley School ,37.218431,-93.266035
1317,201201,9003,H Kenneth Kirchner School ,38.567367,-92.1556722
1318,201201,9032,Helen M Davis School ,39.7491091,-94.82150997519969
1319,201201,9006,Lakeview Woods School ,,
1320,201201,9014,Lillian Schaper School ,39.332237,-91.195171
1321,201201,9002,Mapaville School ,38.247731,-90.48068093939393
1322,201201,9009,Maple Valley School ,,
1323,201201,9036,Mississippi Valley School ,39.716571,-91.400438
1324,201201,9049,New Dawn School ,36.87438818017402,-89.54950358815971
1325,201201,9034,Oakview School ,,
1326,201201,9061,Ozark Hills School ,37.642165500000004,-91.5286275
1327,201201,9018,Ozark Horizon School ,36.76064215306122,-91.87403131632654
1328,201201,9011,Parkview School ,37.290133579496135,-89.53557376960799
1329,201201,9056,Prairie View School ,,
1330,201201,9071,Rolling Meadow School ,39.065646,-93.734446
1331,201201,9004,Shady Grove School ,36.781499,-90.420475
1332,201201,9030,Skyview School ,,
1333,201201,9015,Special Acres School ,,
1334,201201,9020,Verelle Peniston School ,39.79236265639511,-93.5615729353627
1335,115414,4020,MO School for the Blind - ELEM,38.60812595,-90.24445893972441
1336,115414,1050,MO School for the Blind - HS,38.60812595,-90.24445893972441
1337,14400,4020,Stark Elem. ,38.8489304,-91.940736
1338,14400,1050,Wheeler High ,38.8489304,-91.940736
1339,14400,3000,Wheeler Middle ,38.8489304,-91.940736
1340,88081,7500,Early Childhood Learning Cntr ,,
1341,88081,4020,Gratz Brown Elem. ,,
1342,88081,1100,Moberly Area Technical Center ,,
1343,88081,3000,Moberly Middle ,,
1344,88081,1050,Moberly Sr. High ,,
1345,88081,1020,North Central Regional ,39.420756,-92.432211
1346,88081,4060,North Park Elem. ,39.42811446827896,-92.43182423327575
1347,88081,4080,South Park Elem. ,,
1348,5128,4000,Central Park Elem. ,36.930107244897954,-93.92104797959183
1349,5128,4020,Monett Elem. ,36.9231328,-93.9415068
1350,5128,1050,Monett High ,36.9290931,-93.9061662
1351,5128,4040,Monett Intermediate ,36.92778226530612,-93.9183496734694
1352,5128,3000,Monett Middle ,,
1353,5128,1100,Scott Regional Tech Center ,36.9290931,-93.9061662
1354,68070,4020,California Elem. ,38.632417,-92.567755
1355,68070,1050,California High ,38.63566343557908,-92.59145096926535
1356,68070,3000,California Middle ,38.631104243571365,-92.56758812087065
1357,68072,4020,Latham Elem. ,38.558790648631856,-92.6811518684666
1358,69106,4040,Monroe City Elem. ,,
1359,69106,3000,Monroe City Middle ,,
1360,69106,1050,Monroe City R-I High ,,
1361,70093,4040,Jonesburg Elem. ,38.850832591836735,-91.2975520612245
1362,70093,4060,Montgomery City Elem. ,38.98118257142857,-91.51320283673469
1363,70093,1050,Montgomery Co. High ,,
1364,70093,3000,Montgomery Co. Middle ,,
1365,42121,4020,Montrose Elem. ,38.2558942,-93.9799502
1366,42121,1050,Montrose High ,38.2558942,-93.9799502
1367,71091,4020,Morgan Co. R-I Elem. ,38.447292103237366,-92.99160495233095
1368,71091,1050,Morgan Co. R-I High ,38.447292103237366,-92.99160495233095
1369,71092,4020,Morgan Co. Elem. ,,
1370,71092,1050,Morgan Co. High ,,
1371,71092,3000,Morgan Co. Middle ,,
1372,71092,4040,Morgan Co. South Elem. ,,
1373,44083,4020,Mound City Elem. ,40.13347648979592,-95.23051491836735
1374,44083,1050,Mound City High ,40.13347648979592,-95.23051491836735
1375,44083,3000,Mound City Middle ,40.13347648979592,-95.23051491836735
1376,114114,4020,Mountain Grove Elem. ,,
1377,114114,1050,Mountain Grove High ,,
1378,114114,3000,Mountain Grove Middle ,37.14344338764715,-92.26097248343179
1379,114114,1100,Ozark Mountain Technical Center ,,
1380,114114,1015,Ozark Regional Juvenile Det Ct ,,
1381,46130,4010,Birch Tree Elem. ,36.9977874,-91.4806216
1382,46130,3000,Liberty Middle ,,
1383,46130,1050,Liberty Sr. High ,,
1384,46130,4020,Mountain View Elem. ,36.9983234,-91.7021407
1385,55108,7500,Early Learning Center ,37.09596503846154,-93.81593811538461
1386,55108,4020,Mt. Vernon Elem. ,37.095992,-93.817297
1387,55108,1050,Mt. Vernon High ,,
1388,55108,4040,Mt. Vernon Intermediate ,,
1389,55108,3000,Mt. Vernon Middle ,37.099409136752136,-93.82307785470086
1390,91091,4020,Naylor Elem. ,36.5714364,-90.6046594
1391,91091,1050,Naylor High School,36.5726524,-90.6035243
1392,12108,4040,Hillview Elem. ,,
1393,12108,4060,Neelyville Elem. ,36.562396186046506,-90.5078963139535
1394,12108,1050,Neelyville High ,36.562396186046506,-90.5078963139535
1395,16097,4020,Nell Holcomb Elem. ,,
1396,73108,4020,Benton Elem. ,36.85979395,-94.3511637589742
1397,73108,4040,Central Elem. ,36.8678393,-94.37149307319166
1398,73108,4060,Field Early Child./Kdgn. Center ,36.87830345,-94.37363382934328
1399,73108,5040,George Washington Carver Elem. ,36.851321,-94.4156047
1400,73108,4080,Goodman Elem. ,36.7414446644088,-94.40795279413435
1401,73108,1010,Learning Initiative Neosho/Cr ,36.85758918476073,-94.35372636191774
1402,73108,3000,Middle School ,36.84692765,-94.40658251203527
1403,73108,1050,Neosho High ,36.864958375,-94.381051875
1404,73108,2050,Neosho Jr. High ,36.85350199078341,-94.40971154838711
1405,73108,5020,South Elem. ,36.855181099999996,-94.38120815279834
1406,108142,4020,Benton Elem. ,37.845284,-94.349798
1407,108142,4040,Bryan Elem. ,37.843585,-94.360371
1408,108142,1030,Heartland R-V School ,37.843921,-94.336697
1409,108142,1050,Nevada High ,37.843114,-94.366652
1410,108142,3000,Nevada Middle ,37.848034,-94.371104
1411,108142,1100,Nevada Regional Tech.-Center ,37.844777,-94.365354
1412,108142,4080,Truman Elem. ,37.845188,-94.379431
1413,14127,4020,New Bloomfield Elem. ,38.720225968035095,-92.08673194152297
1414,14127,1050,New Bloomfield High ,38.720225968035095,-92.08673194152297
1415,45076,4020,New Franklin Elementary,39.017359,-92.747664
